Puxador De Loja - Bicicletas Elétricas,Printy Internacional comercio Ltda,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-puxador-loja-bicicletas-eletricas-em-sao-paulo__9332249.aspx
MARKETING - Estagiário Comunicativo De Marketing,Clínica ômega,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-marketing-estagiario-comunicativo-marketing-em-sao-paulo__9332236.aspx
Professor De Inglês E Tecnologia,ROC INFORMATICA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.700,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-professor-ingles-tecnologia-em-sao-paulo__9332230.aspx
Ajudante De Marceneiro,Móveis e decorações BSJ,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-ajudante-marceneiro-em-sao-paulo__9332218.aspx
Auxiliar De Cozinha,Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.500,00 a R$ 1.850,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-cozinha-em-sao-paulo__9332205.aspx
REPRESENTANTE COMERCIAL - ACESSORIOS PLASTICOS,REKRUTA JÁ SELEÇÃO E TREINAMENTO LTDA,Sem nota,Sem avaliações,Vitória - ES,Presencial,"R$ 2.000,00 a R$ 5.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-representante-comercial-acessorios-plasticos-em-espirito-santo__9330267.aspx
,Efetive Pessoas e Processos,Sem nota,Sem avaliações,Vitória - ES,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-assistente-recursos-humanos-em-espirito-santo__9330063.aspx
Supervisor De Nutrição,CIASI BASTON SAEZ SERVICOS DE RH LTDA,Sem nota,Sem avaliações,Linhares - ES,Presencial,"R$ 7.000,00 a R$ 8.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-supervisor-nutricao-em-espirito-santo__9329733.aspx
Auxiliar De Eventos,Efetive Pessoas e Processos,Sem nota,Sem avaliações,Vitória - ES,Presencial,"R$ 2.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-eventos-em-espirito-santo__9329484.aspx
,YUNY STORE,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-corretor-imoveis-creci--em-sao-paulo__9332151.aspx
VENDEDOR IMOBILIÁRIO DE ALTO PADRÃO*,YUNY STORE,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-vendedor-imobiliario-alto-padrao-em-sao-paulo__9332152.aspx
CORRETOR DE IMÓVEIS COM CRECI *,YUNY STORE,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-corretor-imoveis-creci--em-sao-paulo__9332150.aspx
CORRETOR DE IMÓVEIS SEM EXPERIÊNCIA*,YUNY STORE,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-corretor-imoveis-experiencia-em-sao-paulo__9332149.aspx
CORRETOR DE IMÓVEIS SEM EXPERIÊNCIA /-/,YUNY STORE,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-corretor-imoveis-experiencia--em-sao-paulo__9332148.aspx
Auxiliar De Limpeza - Pinheiros/SP,PERIODICAL TIME SERVICOS TECNICOS E PROFISSIONAIS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.400,00 a R$ 1.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-limpeza-pinheirossp-em-sao-paulo__9332146.aspx
ASSISTENTE DE T&D,GROWUP - GERANDO VALOR NO SEU NEGOCIO,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-assistente-td-em-sao-paulo__9332139.aspx
Auxiliar De Manipulação De Medicamentos,Animalia Farma,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-manipulacao-medicamentos-em-sao-paulo__9332138.aspx
Chapeiro - Saber Fazer Porçoes E Lanches No Geral,Restaurante bambuzinho,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-chapeiro-fazer-porcoes-lanches-no-geral-em-sao-paulo__9332135.aspx
Ativo De Vendas - SEM EXPERIÊNCIA (DR),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-ativo-vendas-experiencia-dr-em-sao-paulo__9332134.aspx
Consultor De Vendas - Zona Sul INÍCIO IMEDIATO (DR),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-consultor-vendas-zona-sul-inicio-imediato-dr-em-sao-paulo__9332131.aspx
,Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-analista-vendas-inicio-imediato-dr-em-sao-paulo__9332130.aspx
,Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-atendente-experiencia-inicio-imediato-dr-em-sao-paulo__9332128.aspx
Vendedor - Sem Experiência (DR),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vendedor-experiencia-dr-em-sao-paulo__9332127.aspx
Vendedor Autônomo,ECON VENDAS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 a R$ 10.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-vendedor-autonomo-em-sao-paulo__9332114.aspx
VENDEDOR(A) APARTAMENTOS,ECON VENDAS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 5.000,00 a R$ 16.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-vendedora-apartamentos-em-sao-paulo__9332112.aspx
Social Media - PJ,CRJA CONSULTORIA,Sem nota,Sem avaliações,São Paulo - SP,Híbrido,Salário a combinar,https://www.infojobs.com.br/vaga-de-social-media-pj-em-sao-paulo__9332106.aspx
Barman,Restaurante bambuzinho,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-barman-em-sao-paulo__9332104.aspx
Professor De Espanhol,Delta Idiomas,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.500,00 a R$ 2.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-professor-espanhol-em-sao-paulo__9332093.aspx
Técnico Em Internet,Provider Fibra ltda,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.000,00 a R$ 2.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-tecnico-internet-em-sao-paulo__9332082.aspx
Auxiliar De Manutenção,ANA CAROLINA CAVALLI FERREIRA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.987,00 a R$ 2.215,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-manutencao-em-sao-paulo__9332079.aspx
VAGA DE FRENTISTA VALETEIRO PARA POSTO DE GASOLINA EM SUZNO,Royale RH,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vaga-frentista-valeteiro-posto-gasolina-suzno-em-sao-paulo__9332076.aspx
VAGA DE ASSISTENTE DE COMPRAS PARA METALURGICA EM GUARULHOS(SEXO FEMININO),Royale RH,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vaga-assistente-compras-metalurgica-guarulhossexo-feminino-em-sao-paulo__9332071.aspx
Auxiliar De Produção,ANA CAROLINA CAVALLI FERREIRA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.896,00 a R$ 2.105,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-producao-em-sao-paulo__9332070.aspx
Designer Gráfico - Comunicação Visual,Art Vinyl Comunicação Visual,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.799,00 a R$ 1.800,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-designer-grafico-comunicacao-visual-em-sao-paulo__9332068.aspx
Repositor,ANA CAROLINA CAVALLI FERREIRA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.784,00 a R$ 1.914,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-repositor-em-sao-paulo__9332066.aspx
Vaga De Gerente Comercial Experiência Em Indústria Superior Completo,Royale RH,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vaga-gerente-comercial-experiencia-industria-superior-completo-em-sao-paulo__9160165.aspx
VAGA DE AJUDANTE GERAL(EXPERIENCIA EM INTERPRETAÇÃO DE DESENHO E LEITURA(GUARULHOS) METALURGICA,Royale RH,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vaga-ajudante-geralexperiencia-interpretacao-em-sao-paulo__9332053.aspx
Analista De Sistemas,911 Engenharia Projetos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-analista-sistemas-em-sao-paulo__9331941.aspx
Analista De RH,911 Engenharia Projetos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.700,00 a R$ 2.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-rh-em-sao-paulo__9331940.aspx
Analista De Infraestrutura,911 Engenharia Projetos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.800,00 a R$ 2.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-infraestrutura-em-sao-paulo__9331939.aspx
Analista De Marketing,EPOC Tech,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.200,00 a R$ 2.800,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-marketing-em-sao-paulo__9331933.aspx
Analista Contábil,EPOC Tech,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-analista-contabil-em-sao-paulo__9331932.aspx
Assistente De Departamento Pessoal,A12 Technology,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.500,00 a R$ 1.800,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-assistente-departamento-pessoal-em-sao-paulo__9331925.aspx
Analista De Marketing,Leon Technology,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.200,00 a R$ 2.800,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-marketing-em-sao-paulo__9331923.aspx
Analista De Controladoria,Leon Technology,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 6.000,00 a R$ 8.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-controladoria-em-sao-paulo__9331921.aspx
Analista Contábil,Leon Technology,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 3.000,00 a R$ 3.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-contabil-em-sao-paulo__9331919.aspx
Ajudante De Cozinha,Leon Technology,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-ajudante-cozinha-em-sao-paulo__9331918.aspx
Forneiro,Big pizza,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.000,00 a R$ 2.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-forneiro-em-sao-paulo__9331910.aspx
Vendedor De Loja,D.D Store Comercio e Assessoria Empresarial,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.320,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-vendedor-loja-em-sao-paulo__9331892.aspx
Cozinheiro,Switch App,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.100,00 a R$ 2.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-cozinheiro-em-sao-paulo__9331846.aspx
Caixa,Switch App,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.790,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-caixa-em-sao-paulo__9331845.aspx
Atendente De Balcão,Switch App,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.790,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-atendente-balcao-em-sao-paulo__9331843.aspx
Caixa,Switch App,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.790,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-caixa-em-sao-paulo__9331842.aspx
Repositor,Switch App,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.790,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-repositor-em-sao-paulo__9331841.aspx
Auxiliar De Cozinha,Switch App,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.417,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-cozinha-em-sao-paulo__9331836.aspx
Auxiliar De Sala De Aula,"São Paulo - SP, a 17,7 km de você.",Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,Link não encontrado
Consultor Imobiliario - Zona Norte,RODRIGO DOS SANTOS FERMINO LTDA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-consultor-imobiliario-zona-norte-em-sao-paulo__9331685.aspx
Operador De Telemarketing - Cobrança,FLEX GESTAO DE RELACIONAMENTOS - GRUPO CONNVERT,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.320,00 a R$ 1.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-operador-telemarketing-cobranca-em-sao-paulo__9331661.aspx
Vendedor - Loja De Calçados,SAMEK CONSULTORIA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.169,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-vendedor-loja-calcados-em-sao-paulo__9331370.aspx
Líder De Equipe - Supervisão De Setores,"São Paulo - SP, a 12,8 km de você.",Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.000,00 a R$ 2.500,00 (Bruto mensal)",Link não encontrado
Estágio Pré Vendas,BUBA BABY / MART COLLECTION,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.200,00 a R$ 1.400,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-estagio-pre-vendas-em-sao-paulo__9331349.aspx
Estoquista,MROJAS TALENTOS HUMANOS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.500,00 a R$ 1.800,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-estoquista-em-sao-paulo__9331337.aspx
Atendente Caixa Madrugada,Grupo Famintos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.673,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-atendente-caixa-madrugada-em-sao-paulo__9331338.aspx
Repositor De Hortifruti,LUNARDI SERVICOS TEMPORARIOS E EFETIVOS EIRELI,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.699,00 a R$ 1.700,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-repositor-hortifruti-em-sao-paulo__9331250.aspx
Corretor De Imóveis,DW BRASIL IMÓVEIS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 300,00 a R$ 15.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-corretor-imoveis-em-sao-paulo__9331241.aspx
Auxiliar Admnistrativo Junior,"São Paulo - SP, a 14,9 km de você.",Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,Link não encontrado
Vendedor-SEM EXPERIÊNCIA (C),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vendedor-sem-experiencia-c-em-sao-paulo__9331229.aspx
Eletromecânico De Manutenção,Brunir RH,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-eletromecanico-manutencao-em-sao-paulo__9331209.aspx
Auxiliar De Limpeza Geral,GRUPO SALUS PARTICIPAÇÕES LTDA.,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.900,00 a R$ 1.950,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-limpeza-geral-em-sao-paulo__9331210.aspx
Moção De Carga - Materiais De Construção,SANTANA TINTAS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.820,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-mocao-carga-materiais-construcao-em-sao-paulo__9331198.aspx
Assistente De Cozinha,Bom Bowls,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-assistente-cozinha-em-sao-paulo__9331195.aspx
Motorista De Cargas Tipo B Ou C,Greenside do Brasil,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-motorista-cargas-b-c-em-sao-paulo__9331016.aspx
ATENDENTE COMERCIAL INTERNO- Sem Experiência (E),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-atendente-comercial-interno-experiencia-e-em-sao-paulo__9331000.aspx
Atendente De Stand,Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Híbrido,Salário a combinar,https://www.infojobs.com.br/vaga-de-atendente-stand-em-sao-paulo__9330991.aspx
EXECUTIVO(A) COMERCIAL,LifeStars Cuidadores,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 6.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-executivoa-comercial-em-sao-paulo__9330986.aspx
Técnico Em Impressão - Silk,GXP COMUNICAÇÕES,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-tecnico-impressao-silk-em-sao-paulo__9330982.aspx
Técnico Em Impressão Laser,GXP COMUNICAÇÕES,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-tecnico-impressao-laser-em-sao-paulo__9330970.aspx
Vendedora - Especializada Em Papel De Parede.,PERFETTA ACABAMENTOS PARA CONSTRUCAO E COMERCIO LTDA,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vendedora-especializada-papel-parede-em-sao-paulo__9330965.aspx
Pintor Automotivo - São Paulo,Lions Seminovos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 2.000,00 a R$ 3.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-pintor-automotivo-sao-paulo-em-sao-paulo__9330888.aspx
Analista De SAC,RH SELECTOR - COMERCIAL,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-analista-sac-em-sao-paulo__9330870.aspx
Auxiliar De Mecânico De Automóveis - São Paulo,Lions Seminovos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.500,00 a R$ 2.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-auxiliar-mecanico-automoveis-sao-paulo-em-sao-paulo__9330863.aspx
ATENDENTE - Sem Experiência - Inicio Imediato (E),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-atendente-experiencia-inicio-imediato-e-em-sao-paulo__9330855.aspx
Vendedor Balconista,Evemotos comercio de motopeças,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vendedor-balconista-em-sao-paulo__8721723.aspx
Atendente De Padaria,DH WORK,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 1.900,00 a R$ 2.000,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-atendente-padaria-em-sao-paulo__9330838.aspx
Assistente Interno - Sem Experiência - Inicio Imediato (E),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-assistente-interno-experiencia-inicio-imediato-e-em-sao-paulo__9330836.aspx
Atendente De Vendas,Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Híbrido,Salário a combinar,https://www.infojobs.com.br/vaga-de-atendente-vendas-em-sao-paulo__9330830.aspx
Auxiliar De Serviços Gerais - São Paulo,Lions Seminovos,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-auxiliar-servicos-gerais-sao-paulo-em-sao-paulo__9330826.aspx
Vendedor,IMPRIMINDO IDEIAS,Sem nota,Sem avaliações,São Paulo - SP,Presencial,Salário a combinar,https://www.infojobs.com.br/vaga-de-vendedor-em-sao-paulo__9330563.aspx
Atendimento Ao Público - Zona Sul (Início Imediato),Nome da empresa não encontrado,Sem nota,Sem avaliações,São Paulo - SP,Presencial,"R$ 3.500,00 a R$ 11.500,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-atendimento-ao-publico-zona-sul-inicio-imediato-em-sao-paulo__9330561.aspx
Analista Comercial – Gestão De Dados(EXCLUSIVO PARA PCD),Inklua,Sem nota,Sem avaliações,São Paulo - SP,PCD Híbrido,"R$ 3.000,00 a R$ 3.001,00 (Bruto mensal)",https://www.infojobs.com.br/vaga-de-analista-comercial-gestao-dadosexclusivo-pcd-em-sao-paulo__9330554.aspx
